,Country Name,Country Code,Population,Working Age Population Percent,Urban Population Percent,Rural Population Percent,Life Expectancy Years,Refugees by Origin,Refugees by Destination,Land Area Sq km,Forest Area Sq km,Agricultural Land Percent,Arable Land Percent,CO2 Tonnes per Capita,Low Elevation Percent,Water Percent,Irrigation Percent,Fertilizer Intensity,GDP per Capita PPP,Gini Index,Agriculture Percent GDP,Industry Percent GDP,Military Percent GDP,Energy MM BTU per Capita,Renewable Percent,Attended Births Percent,Contraceptive Percent,Diabetes Percent,HIV Prevalence Percent,Immunized DPT Percent,Immunized Measles Percent,Mortality Communicable Percent,Mortality Infant per 1K,Mortality Injury Percent,Mortality Maternal per 100K,Mortality Non-Communicable Deaths Percent,Mortality Traffic per 100K,Surgeons per 100K,Teen Fertility per 1K,Tuberculosis per 100K,Undernourished Percent
83,Liberia,LBR,5302681.0,56.1691906414887,53.065,46.935,60.747,5085.0,620.0,96320.0,78.7705564784053,19.9651162790698,5.19102990033223,0.231838923937177,11.7318691364715,0.07295,,5.56922,1570.47437952052,35.3,36.2030463741344,20.688547927744,1.26514347454168,,,84.4,24.9,2.1,1.1,78.0,79.0,58.4314977293647,56.7,9.91344023749502,652.0,31.6550622520222,38.9,0.6,123.38,308.0,38.4
84,Central African Rep.,CAF,5579144.0,49.3539286092928,43.12,56.88,53.895,748327.0,11213.0,622980.0,35.7523516003724,7.88147292047899,2.88933834151979,0.044282072685485,0.0,0.0514184397163121,,0.238461111111111,973.246270390756,43.0,36.21711,21.1573,1.69643629147357,,,40.3,17.8,5.8,2.7,42.0,41.0,59.061166797196,75.4,9.02071399710817,835.0,31.9181186711719,37.7,0.38,160.507,540.0,48.7
85,Sudan,SDN,46874204.0,55.5710471371418,35.956,64.044,65.267,836756.0,1097128.0,1868000.0,9.73629014989293,60.3130835117773,11.2392077087794,0.467953928316626,0.508642210659131,673.375,1.39049591691605,7.10307199292779,4217.421875,34.2,5.03129205089745,4.87140112449487,0.915918757058143,16.06072497074244,31.7265265898426,77.7,12.8,18.9,0.1,84.0,81.0,35.5456510407433,38.9,10.5091032751335,270.0,53.9452462094465,26.8,2.67,79.908,54.0,11.9
86,Djibouti,DJI,1120849.0,65.0716399227906,78.38,21.62,62.305,1706.0,20383.0,23180.0,0.253377911993098,73.5073339085419,0.129421915444349,0.392329171237878,11.0745910622314,6.33333333333333,,17.2,5893.23837068246,41.6,1.82023656740343,15.3334920376053,2.62758252462798,6.553866407149349,0.0,87.4,19.0,7.4,0.7,59.0,50.0,37.4138233548601,45.9,10.8115460993377,234.0,51.7746300342238,23.5,4.42,22.722,240.0,16.8
87,Eritrea,ERI,3684032.0,56.7901903118907,42.625,57.375,66.536,508291.0,119.0,121040.829,8.69210834634981,62.7226371689837,5.70055580171216,0.198657542968412,15.4855376134058,20.7857142857143,,3.002,1628.75050902937,,14.1242274354984,21.8193391437224,20.8657453093811,9.716295958837637,23.1334476987139,34.1,8.7,6.5,0.5,95.0,93.0,38.6445053843302,28.9,11.8773072432547,322.0,49.4781866614906,37.9,0.4,64.356,69.0,
88,Austria,AUT,9041851.0,65.8148777514741,59.256,40.744,81.2390243902439,41.0,258613.0,82520.0,47.2944740668929,31.4767256422685,15.9932792050412,6.63264573733546,0.0,6.34545454545455,1.43062052228884,128.565849657826,67874.9048844099,29.8,1.38580177651311,26.1068838876749,0.772607157386914,150.69327291532412,65.6618219894727,98.1,65.7,4.6,,84.0,95.0,3.5699786156552,3.0,5.44531462854727,5.0,90.9847050700664,4.9,109.88,5.521,4.4,2.5
89,Iraq,IRQ,44496122.0,58.8595390274633,71.354,28.646,70.378,288261.0,273716.0,434128.0,1.90036118379833,21.7078833892308,11.4459329967199,3.84217781974399,4.59009995154453,160.835227272727,,55.1767840611793,10865.4200792049,29.5,2.85142526205376,62.7490598754853,1.6669677433245,53.39472511873768,95.9841767833015,95.6,52.8,10.7,,93.0,88.0,15.2968313867188,20.7,17.8103902558149,76.0,66.8927788998746,27.3,7.64,62.192,23.0,16.3
90,Italy,ITA,58940425.0,63.5161719486847,71.657,28.343,82.7951219512195,151.0,296181.0,295717.0,32.5308994748357,41.9422315930434,24.3232955832773,4.73237277079935,3.81654106895182,18.4356164383562,19.926631283172,133.218887133433,52803.9972579983,35.2,1.82093915110622,23.8195878907716,1.67909233846156,98.40901695643214,79.9484547354947,99.8,65.1,6.4,0.2,95.0,94.0,5.50478804647942,2.2,3.85670624309975,5.0,90.6385058588077,5.3,142.4,3.993,4.6,2.5
91,Switzerland,CHE,8775760.0,65.644252392777,74.092,25.908,83.8512195121951,8.0,182474.0,39509.63,32.2086033202538,37.9496922648985,10.009321778007,4.04207281475341,0.0,4.21782178217822,3.28865724743582,177.18726277902,84649.9398990745,33.1,0.614574942644973,24.8746674285497,0.764653391906917,117.37579010952886,50.1682254807986,100.0,71.6,4.6,0.2,96.0,96.0,4.74880946988912,3.4,5.69826863764251,7.0,89.5529243677502,2.2,94.76,2.212,4.6,2.5
92,Iran,IRN,88550570.0,68.811552539978,76.807,23.193,73.875,122224.0,3425091.0,1622500.0,6.63521109399075,29.008936825886,9.67580893682589,7.06335132057733,0.928610379790746,72.3346303501945,16.9519786104974,68.2894369068094,18261.8484604897,40.9,12.7653151216866,39.8556929760804,2.5858676814208,117.56560555801026,99.0225805453018,99.0,77.4,9.1,0.1,99.0,99.0,8.08917917585891,10.9,10.6036644428042,22.0,81.3071549864524,21.5,5.02,30.155,11.0,6.1
93,Netherlands,NLD,17700982.0,64.2603507375934,92.886,7.114,81.4609756097561,56.0,218457.0,33670.0,11.001980991981,53.8164538164538,29.7891297891298,7.4715534787719,53.6880948779583,75.5090909090909,16.3419198590929,274.353938185444,70869.4073819731,26.0,1.50498305250957,19.5092791291838,1.58328113846348,167.85288807753136,93.4610046096056,100.0,73.0,4.5,0.1,93.0,89.0,6.00082384419398,3.5,5.76499055099377,4.0,88.234188813408,4.0,48.97,2.804,4.1,2.5
94,Liechtenstein,LIE,39327.0,66.1720955069037,14.538,85.462,84.4024390243902,5.0,524.0,160.0,41.875,32.3125,10.8125,3.66384799772938,0.0,,,,,,0.166049303870226,40.2009622344276,,,,,,6.1,,,,,,,,,,71.94,3.019,,
95,Côte d'Ivoire,CIV,28160542.0,56.1281516504876,52.661,47.339,58.598,25103.0,5636.0,318000.0,8.5654927672956,73.8993710691824,11.0062893081761,0.406347356890383,3.26601676991082,1.51223321186882,,45.8822057142857,6540.46235512789,37.2,16.715367493421,21.9810070765666,0.889183594972784,23.925520242499054,26.4923300237552,73.6,25.5,2.1,1.9,76.0,65.0,54.3054200963566,55.9,10.0346807490684,480.0,35.6599009600282,24.1,2.81,104.968,123.0,7.7
96,Serbia,SRB,6664449.0,65.0061058396781,56.873,43.127,72.7307317073171,30599.0,26521.0,84090.0,32.3812581757641,41.443691283149,31.0976334879296,6.71451717217514,0.0,63.334126323302,1.49210903873745,74.985361376673,23914.1741899681,35.0,6.45989367830035,25.5708892203047,2.27899881291153,73.73193368207546,83.8712616429286,99.9,62.3,9.1,0.1,92.0,81.0,2.70973223805172,4.7,2.37438662942997,10.0,94.9158841872602,7.5,86.72,14.897,14.0,2.5
97,Mali,MLI,22593590.0,50.429755730945,45.437,54.563,58.941,226720.0,60637.0,1220190.0,10.896663634352,35.3477737073734,6.83582065088224,0.195565971417317,0.0,8.64333333333333,,28.6206857690924,2518.94728348582,36.0,36.4212984751862,19.9629972719727,2.83404367131954,,,67.3,17.2,2.1,0.8,77.0,70.0,60.2543251797839,61.6,9.42341482317176,440.0,30.3222602495614,22.7,1.05,150.062,49.0,12.8
98,Senegal,SEN,17316449.0,55.4107311493251,49.086,50.914,67.093,13087.0,11802.0,192530.0,41.6982288474523,49.4000934919233,19.893003687737,0.649800561203009,7.02540265689155,11.8666666666667,0.742049469964664,8.8391409921671,4210.35927863676,38.3,15.4885280715735,24.5404890681664,1.57213470423859,11.233543738262592,53.9091172097172,74.5,26.9,3.1,0.3,88.0,80.0,43.7546078460253,29.1,11.335051948198,261.0,44.9103407806288,23.5,1.05,66.454,112.0,5.7
99,Nigeria,NGA,218541212.0,53.9809030481191,53.521,46.479,52.676,391074.0,91275.0,910770.0,23.5664876972232,75.3691931003437,40.4844252665327,0.537510175389551,3.52576087697703,5.64343891402715,0.321580270139185,18.6103276198742,5862.23507005742,35.1,23.6918718404603,30.7755687190103,0.635544551107252,29.778249741720078,18.876766756621,43.3,16.6,3.6,1.3,62.0,60.0,65.2078910458964,70.6,7.66039943199942,1047.0,27.1317098254344,20.7,1.37,101.675,219.0,15.9
100,Benin,BEN,13352864.0,54.5044156819091,49.534,50.466,59.821,816.0,1779.0,112760.0,27.3603228095069,35.0301525363604,24.8315005321036,0.631204805964476,7.25427232711728,1.2621359223301,1.34177215189873,40.7060178571429,4057.45175503911,37.9,26.8964460711789,17.0177168089335,0.557461260604776,16.016304344557472,36.7245813253448,78.1,15.5,1.1,0.8,76.0,68.0,51.8319985999825,55.2,9.19147102400214,523.0,38.9765291553727,26.8,1.86,92.259,52.0,9.9
101,Angola,AGO,35588987.0,52.3848135941605,68.081,31.919,61.643,11751.0,25514.0,1246700.0,52.9817223871019,36.8147910483677,4.30977781342745,0.592742967779037,1.53305214067655,0.476824324324324,,5.60685464358831,6976.00646865565,51.3,13.6491094624883,44.8763995482735,1.32872232786494,21.446884777050656,48.3055930097329,49.6,13.7,4.6,1.6,42.0,37.0,59.1622729537789,47.2,9.08828741319193,222.0,31.7494401531339,26.1,,138.402,333.0,21.6
102,Croatia,HRV,3855600.0,63.5605774425718,58.219,41.781,76.4243902439025,17573.0,20638.0,55960.0,34.6963902787706,26.3759828448892,15.3145103645461,3.86070539173057,4.31367326892496,1.76392572944297,1.15853658536585,208.07934655776,40240.0118371846,29.5,3.07896648310174,19.9105150810305,2.16749051634117,75.2550759052557,70.7036623421282,99.96,,4.8,0.1,92.0,90.0,3.3963940810779,3.9,5.06513555428123,5.0,91.5384707848712,7.9,81.24,8.637,2.7,2.5
103,Slovenia,SVN,2111986.0,63.9242793337623,55.751,44.249,80.8756097560976,7.0,8705.0,20136.4,61.3711140025029,30.3410738761646,8.986214020381,5.93473517885826,1.38309038211643,5.37225495447241,0.762734057876129,246.355346780879,48302.5266436187,24.0,1.83702173280014,28.1375741936873,1.18798601519501,125.89322260920703,61.114199486892,99.8,78.9,5.8,0.1,89.0,96.0,2.65495639467145,1.8,7.35694422198643,5.0,89.9880996804389,5.1,66.7,4.478,3.9,2.5
104,Qatar,QAT,2695122.0,82.6671853815894,99.318,0.682000000000002,79.272,40.0,197.0,11490.0,0.0,6.44038294168842,1.82767624020888,31.7268424513247,6.74901542925335,446.428571428571,17.5675675675676,240.240952380952,114049.227996855,,0.255963466974482,65.4294075750534,6.96216611853725,789.2324983673254,99.9950267210512,100.0,37.5,19.5,0.2,98.0,99.0,4.95048572778131,4.5,18.1595052295684,8.0,76.8900092385815,7.3,14.49,7.069,37.0,
105,Saudi Arabia,SAU,36408820.0,71.2430065022706,84.729,15.271,76.936,1936.0,454.0,2149690.0,0.454484134921779,80.7730416943838,1.59557889742242,14.2665853675408,3.20801656221606,974.166666666667,0.383481170487857,88.6588921282799,59279.8900475083,,2.40492260511086,53.2332044159841,7.42273250452989,263.5322601234332,99.9280186217461,98.7,27.6,18.7,,98.0,98.0,7.13055653028488,5.7,19.4592222972666,16.0,73.410221100722,35.9,,11.937,8.2,3.8
106,Botswana,BWA,2630296.0,63.7428829302862,72.224,27.776,61.141,81.0,733.0,566730.0,26.7083090713391,45.63372328975,0.458772254865633,2.2634631138367,0.0,9.18448333333333,0.0096139055529918,59.2666153846154,18329.8492615705,53.3,1.75853784298423,37.4084202169565,2.74395956341177,47.65511790250838,74.6879840737883,99.8,67.4,5.2,18.6,86.0,90.0,44.9044531753364,28.3,9.38521814911902,186.0,45.7103277474811,26.4,3.64,49.324,229.0,22.9
107,Zimbabwe,ZWE,16320537.0,56.0441516109427,32.395,67.605,59.253,7008.0,10475.0,386850.0,44.9748222825385,41.8766963939511,10.3399250355435,0.530483547000938,0.0,30.7616774143556,,25.975,2607.92767806131,50.3,7.19192216568167,40.4443850801102,0.42705656262948,33.01398686105086,29.0957594045934,86.0,66.8,2.1,11.6,90.0,90.0,47.6473006196949,35.7,13.0944706390617,357.0,39.2582275747306,41.2,1.55,94.312,204.0,38.4
108,Pakistan,PAK,235824862.0,59.1607587601159,37.731,62.269,66.098,111805.0,1743785.0,770880.0,4.7796803652968,47.0929327521793,39.5781444582814,0.81036021551031,0.448811415274458,344.709090909091,52.6645426571903,157.286692887578,6351.00252324571,29.6,22.3519129233165,20.421888583866,2.63074028023171,17.115300016002738,61.5853614511118,68.0,34.0,30.8,0.2,85.0,82.0,33.1479592293348,52.8,6.99617358473283,154.0,59.8558675161075,13.0,5.53,42.269,258.0,18.5
109,Bulgaria,BGR,6465097.0,63.6262076720378,76.363,23.637,71.5146341463415,790.0,176297.0,108560.0,35.9801031687546,46.4867096536478,32.244615880619,4.92328037940501,1.33967587036816,24.1714285714286,1.85022903804023,131.05988886367,33845.5763515178,40.5,3.86128987522098,25.4501141822116,1.50812345474607,98.24646960383654,71.0459225220269,99.8,70.1,7.4,0.1,91.0,91.0,2.21400417234221,5.3,2.47491821960442,7.0,95.3110776571572,9.2,112.71,38.605,16.0,2.5
